Weekly users by region
Date,AD,AF,AG,AL,AO,AS,AW,AX,AZ,Argentina,Australia,Austria,BA,BB,BD,BF,BH,BJ,BL,BM,BN,BO,BQ,BS,BT,BW,BY,BZ,Belgium,Brazil,Bulgaria,CD,CF,CG,CI,CK,CM,CR,CV,CW,CY,Canada,Chile,China,Colombia,Cuba,Czechia,DM,DO,DZ,Denmark,ET,Ecuador,Egypt,Estonia,FJ,FO,Finland,France,GA,GE,GF,GG,GH,GI,GL,GN,GP,GQ,GT,GU,Germany,Greece,HN,HR,HT,Hong Kong,Hungary,IM,IQ,IR,IS,India,Indonesia,Ireland,Israel,Italy,JE,JM,JO,Japan,KE,KG,KH,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LU,LV,LY,Lithuania,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MW,MZ,Malaysia,Mexico,Morocco,NA,NC,NF,NG,NI,NP,Netherlands,New Zealand,Norway,OM,PF,PG,PK,PR,PS,PY,Panama,Peru,Philippines,Poland,Portugal,QA,RE,RS,RW,Romania,Russia,SB,SC,SI,SL,SM,SN,SS,ST,SV,SX,SY,Saudi Arabia,Singapore,Slovakia,South Africa,Spain,Sweden,Switzerland,TC,TD,TG,TJ,TM,TN,TT,TZ,Taiwan,Thailand,Turkey,UAE,UG,UY,UZ,Ukraine,United Kingdom,United States,VI,Venezuela,Vietnam,XK,YE,YT,ZM,ZW
11/10/2018,0,0,0,0,0,1,0,0,0,17,190,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,59,65,0,1,0,0,0,0,1,3,0,2,1,107,3,0,12,0,19,0,17,1,31,0,2,8,5,0,2,30,604,0,0,0,0,1,1,0,0,2,0,7,0,88,7,0,1,1,11,17,0,0,1,0,148,8,33,7,63,0,4,2,132,2,0,0,20,1,0,0,0,1,0,0,4,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,47,0,0,1,0,5,0,0,148,34,52,0,0,0,0,0,0,3,1,8,24,39,24,1,1,7,2,3,5,0,0,4,0,0,1,0,0,0,0,1,7,11,12,46,81,38,13,0,0,0,0,0,6,0,0,14,8,16,16,2,0,0,292,418,1055,0,0,10,0,0,0,2,1
12/10/2018,0,0,0,0,0,1,0,0,0,17,194,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,59,63,1,1,0,0,0,0,2,3,0,1,1,109,3,2,11,0,19,0,17,1,32,0,2,9,5,0,2,27,598,0,0,0,0,2,1,0,0,3,0,6,0,85,8,0,1,1,11,18,0,0,1,0,147,8,31,7,58,0,5,2,136,1,0,0,20,1,0,0,0,1,0,0,4,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,14,46,0,0,1,0,5,0,0,147,35,54,0,0,0,0,0,0,3,1,8,21,41,24,0,1,7,2,3,5,0,0,4,0,0,2,0,0,0,0,1,7,14,12,47,80,41,14,0,0,0,0,0,6,0,0,14,8,17,17,2,0,0,290,418,1056,0,0,8,0,0,0,2,1
13/10/2018,0,0,0,0,0,1,0,0,0,17,191,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,58,59,1,1,0,0,0,0,2,3,0,1,1,113,3,2,9,0,19,0,17,1,32,0,2,8,5,0,2,26,596,0,0,0,0,1,0,0,0,3,0,6,0,86,8,0,1,1,13,17,0,0,1,0,145,8,31,7,58,0,5,2,137,1,0,0,19,1,0,0,0,1,0,0,5,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,15,46,0,0,1,0,6,0,0,146,35,54,0,0,0,0,0,0,3,1,9,21,40,24,0,1,7,2,3,4,0,0,4,0,0,2,0,0,0,0,1,7,15,12,48,82,41,16,0,0,0,0,0,6,0,0,14,8,17,16,2,0,0,289,419,1062,0,0,8,0,0,0,2,1
14/10/2018,0,0,0,0,0,1,0,0,0,17,189,6,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,57,60,0,1,0,0,0,0,2,3,0,5,1,114,3,2,9,0,21,0,17,2,30,0,2,8,5,0,3,27,598,0,0,0,0,0,1,0,0,2,0,6,0,90,7,0,1,1,13,16,0,0,1,0,144,7,30,7,57,0,3,2,139,1,0,0,17,2,0,0,0,1,0,0,4,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,14,49,0,0,1,0,5,0,0,147,35,53,0,0,0,0,0,0,3,1,9,22,38,25,0,1,6,2,2,4,0,0,3,0,0,2,0,0,0,0,1,7,14,11,48,73,44,15,0,0,0,0,0,7,0,0,18,8,17,18,2,0,0,289,430,1071,0,1,9,0,0,0,2,1
15/10/2018,0,0,0,0,0,1,0,0,0,15,191,7,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,61,64,0,1,0,0,0,0,3,3,0,5,1,112,2,2,10,0,20,0,16,2,31,0,2,8,5,0,3,28,606,0,0,0,0,0,1,0,0,2,0,6,0,92,7,0,1,1,12,17,0,0,1,0,143,8,27,7,59,0,2,2,138,1,0,0,17,2,0,0,0,1,0,0,4,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,14,49,0,0,1,0,5,0,0,151,35,57,0,0,0,0,0,0,3,1,10,22,39,23,0,1,6,2,3,5,0,0,3,0,0,2,0,0,0,0,1,7,15,10,47,74,40,18,0,0,0,0,0,7,0,0,15,9,16,16,2,0,0,287,441,1063,0,2,7,0,0,0,2,1
16/10/2018,0,0,0,0,0,1,0,0,0,14,194,9,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,53,65,0,1,0,0,0,0,3,3,0,5,1,115,3,2,9,0,22,0,16,2,29,0,2,8,5,0,3,30,614,0,0,0,0,0,1,0,0,2,0,8,0,92,7,0,1,1,12,18,0,0,1,0,147,8,27,6,59,0,2,2,138,2,0,0,18,2,0,0,0,1,0,0,4,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,13,48,0,0,1,0,4,0,0,155,33,55,0,0,0,0,0,0,3,1,10,22,41,24,0,1,6,2,3,4,0,0,3,0,0,2,0,0,0,0,1,8,15,10,48,73,45,18,0,0,0,0,0,6,0,0,14,9,15,16,2,0,0,286,430,1059,0,2,7,0,0,0,2,1
17/10/2018,0,0,0,0,0,1,0,0,0,15,199,9,1,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,61,65,0,1,0,0,0,0,3,3,0,5,1,127,3,2,8,0,19,0,16,3,26,0,2,8,6,0,3,28,601,0,0,0,0,0,1,0,0,2,0,6,0,85,7,0,1,1,12,19,0,0,1,0,146,9,30,6,57,0,2,2,135,2,0,0,15,2,0,0,0,1,0,0,3,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,13,47,0,0,1,0,5,0,0,153,33,53,0,0,0,0,0,0,3,1,10,22,41,21,0,0,7,2,3,4,0,0,2,0,0,2,0,0,0,0,1,8,16,10,48,75,45,19,0,0,0,0,0,6,0,0,16,9,15,16,2,0,0,289,428,1041,0,2,8,0,0,0,2,1
18/10/2018,0,0,0,0,0,1,0,0,0,16,192,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,59,62,0,1,0,0,0,0,3,3,0,6,1,115,3,2,8,0,20,0,16,3,26,0,2,8,5,0,3,27,606,0,0,0,0,0,1,0,0,1,0,7,0,86,8,0,1,1,11,20,0,0,1,0,146,9,31,6,58,0,2,2,135,2,0,0,16,2,0,0,0,1,0,0,4,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,13,50,0,0,1,0,4,0,0,152,33,52,0,0,0,0,0,0,3,1,10,22,43,22,1,0,7,2,2,4,0,0,3,0,0,2,0,0,0,0,1,8,15,10,44,73,44,18,0,0,0,0,0,6,0,0,13,10,13,18,2,0,0,287,427,1039,0,2,7,0,0,0,2,1
19/10/2018,0,0,0,0,0,1,0,0,0,16,187,9,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,66,61,1,2,0,0,0,0,3,2,0,6,1,116,3,2,8,0,20,0,16,3,26,0,2,6,5,0,3,26,606,0,0,0,0,0,0,0,0,2,0,5,0,83,9,0,1,1,10,19,0,0,1,0,147,10,28,6,58,0,2,2,134,2,0,0,18,2,0,0,0,1,0,0,4,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,15,50,1,0,1,0,4,0,0,147,34,53,0,0,0,0,0,0,3,1,10,22,44,19,1,0,7,2,2,4,0,0,3,0,0,2,0,0,0,0,1,9,13,11,39,75,42,17,0,0,0,0,0,6,0,0,15,9,14,20,2,0,0,284,408,1037,0,2,7,0,0,0,2,1
20/10/2018,0,0,0,0,0,1,0,0,0,17,190,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,67,62,1,2,0,0,0,0,3,2,0,6,1,118,3,1,7,0,18,0,16,3,25,0,2,7,5,0,2,27,610,0,0,0,0,0,0,0,0,2,0,5,0,84,9,0,1,1,10,19,0,0,1,0,146,10,30,6,56,0,2,2,131,2,0,0,19,2,0,0,0,1,0,0,4,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,15,52,1,0,1,0,5,0,0,144,37,54,0,0,0,0,0,0,3,2,9,22,45,19,1,0,7,2,2,4,0,0,3,0,0,2,0,0,0,0,1,8,13,12,33,73,41,17,0,0,0,0,0,6,0,0,14,10,14,19,2,0,0,283,413,1029,0,2,7,0,0,0,2,1
21/10/2018,0,0,0,0,0,1,0,0,0,17,191,9,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,59,59,0,2,0,0,0,0,3,2,0,8,1,114,3,1,7,0,20,0,16,3,29,0,2,8,5,0,2,28,607,0,0,0,0,1,1,0,0,2,0,5,0,85,8,0,1,1,12,18,0,0,1,0,148,9,29,6,56,0,3,2,134,2,0,0,21,2,0,0,0,1,0,0,4,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,13,49,0,0,1,0,5,0,0,148,34,53,1,0,0,0,0,0,3,2,9,21,42,20,1,1,7,2,2,5,0,0,3,0,0,2,0,0,0,0,1,9,12,11,28,72,44,19,0,0,0,0,0,6,0,0,16,10,15,17,2,0,0,289,419,1038,0,2,7,0,0,0,2,1
22/10/2018,0,0,0,0,0,1,0,0,0,20,190,9,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,0,63,59,0,2,0,0,0,0,4,2,0,8,1,119,3,2,9,0,18,0,16,4,32,0,2,8,5,0,2,29,612,0,0,0,0,0,1,0,0,0,0,4,0,88,8,0,1,1,14,17,0,0,1,0,150,9,29,6,55,0,3,2,133,2,0,0,20,2,0,0,0,1,0,0,5,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,13,46,1,0,1,0,6,0,0,148,34,51,1,0,0,0,0,0,3,1,9,22,45,19,1,0,8,2,2,5,0,0,3,0,0,2,0,0,0,0,1,8,12,11,25,74,46,18,0,0,0,0,0,6,0,0,14,10,16,18,2,0,0,298,424,1050,0,2,8,0,0,0,2,1
23/10/2018,0,0,0,0,0,1,0,0,0,20,188,8,0,0,0,0,1,0,0,0,2,1,2,0,0,0,4,0,59,60,0,2,0,0,0,0,4,2,0,4,1,115,3,3,10,0,18,0,17,4,37,0,2,9,5,0,2,29,602,0,0,0,0,0,1,0,0,2,0,7,0,86,9,0,1,1,16,17,0,0,1,0,149,9,28,6,55,0,3,2,130,2,0,0,20,2,0,0,0,1,0,0,5,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,11,48,1,0,1,0,6,0,0,148,33,55,1,0,0,0,0,0,3,1,9,23,46,19,1,1,8,2,2,4,0,0,3,0,0,3,0,0,0,0,1,7,12,10,21,77,44,18,0,0,0,0,0,6,0,0,14,9,16,17,2,0,0,299,427,1051,0,2,9,0,0,0,2,1
24/10/2018,0,0,0,0,0,1,0,0,0,20,195,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,60,62,1,2,0,0,0,0,3,2,0,2,1,117,3,0,9,0,18,0,17,4,38,0,2,10,5,0,2,30,609,0,0,0,0,0,1,0,0,1,0,7,0,88,8,0,1,1,18,18,0,0,1,0,150,9,26,6,54,0,3,2,128,2,0,0,21,2,0,0,0,1,0,0,5,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,11,48,0,0,1,0,7,0,0,141,34,56,1,0,0,0,0,0,3,1,9,23,43,20,1,1,8,2,2,4,0,0,3,0,0,2,0,0,0,1,1,7,12,9,15,75,41,17,0,0,0,0,0,6,0,0,14,9,16,18,2,0,0,299,428,1075,0,2,8,0,0,0,2,1
25/10/2018,0,0,0,0,0,1,0,0,0,20,184,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,64,59,1,2,0,0,0,0,3,2,0,5,1,120,3,0,10,0,19,0,17,4,36,0,2,10,6,0,1,31,609,0,0,1,0,0,2,0,0,3,0,8,0,88,8,0,1,1,15,17,0,0,1,0,152,8,27,7,51,0,3,2,130,3,0,0,19,2,0,0,0,1,0,0,3,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,12,44,0,0,1,0,5,0,0,142,33,54,1,0,0,0,0,0,4,1,9,25,44,20,0,1,7,2,2,3,0,0,3,0,0,2,0,0,0,0,1,7,13,11,13,73,40,17,0,0,0,0,0,6,0,0,15,9,16,17,2,0,0,294,417,1084,0,2,8,0,0,0,2,1
26/10/2018,0,0,0,0,0,1,0,0,0,20,182,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,71,59,1,1,0,0,0,0,3,2,0,5,1,117,3,1,10,0,18,0,17,4,36,0,2,10,6,0,1,31,599,0,0,1,0,0,1,0,0,3,0,8,0,79,9,0,1,1,14,18,0,0,1,0,149,8,26,7,49,0,3,2,131,3,0,0,18,2,0,0,0,1,0,0,2,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,12,45,0,0,1,0,4,0,0,142,34,59,1,0,0,0,0,0,3,1,9,24,37,21,0,1,7,2,2,3,0,0,2,0,0,2,0,0,0,0,1,7,14,10,13,75,41,18,0,0,0,0,0,5,0,0,16,9,16,19,2,0,0,292,402,1088,0,2,8,0,0,0,2,1
27/10/2018,0,0,0,0,0,1,0,0,0,19,186,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,69,64,1,1,0,0,0,0,3,2,0,5,1,114,3,0,10,0,19,0,18,3,34,1,2,10,6,0,1,31,597,0,0,1,0,0,1,0,0,4,0,8,0,78,9,0,1,1,16,17,0,0,1,0,155,8,29,7,52,0,3,2,133,3,0,0,19,2,0,0,0,1,0,0,2,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,13,44,0,0,1,0,4,0,0,142,35,58,1,0,0,0,0,0,3,1,10,25,39,22,0,1,7,2,2,3,0,0,2,0,0,2,0,0,0,0,1,8,14,10,13,76,43,18,0,0,0,0,0,5,0,0,16,9,15,18,2,0,0,291,403,1097,0,2,9,0,0,0,2,1
28/10/2018,0,0,0,0,0,1,0,0,0,19,187,9,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,66,65,0,1,0,0,0,0,3,2,0,5,1,112,3,1,10,0,23,0,17,3,35,0,2,10,5,0,1,31,596,0,0,1,0,0,1,0,0,3,0,8,0,78,8,0,1,1,14,17,0,0,1,0,157,9,29,6,52,0,2,2,131,3,0,0,17,2,0,0,0,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,14,44,0,0,1,0,4,0,0,146,34,59,1,0,0,0,0,0,3,1,10,23,38,19,0,1,7,2,1,3,0,0,2,0,0,2,0,0,0,0,1,9,12,8,13,77,43,19,0,0,0,0,0,5,0,0,16,10,15,17,2,0,0,297,407,1095,0,2,9,0,0,0,2,1
29/10/2018,0,0,0,0,0,1,0,0,0,18,189,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,68,67,0,1,0,0,0,0,4,2,0,6,1,116,3,4,10,0,22,0,18,2,32,0,2,10,5,0,2,30,601,0,0,1,0,0,1,0,0,3,0,7,0,86,9,0,1,1,16,19,0,0,1,1,150,10,29,6,50,0,2,2,130,3,0,0,17,2,0,0,0,1,0,0,3,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,13,42,0,0,1,0,5,0,0,156,34,55,1,0,0,0,0,0,3,1,10,24,43,17,0,0,6,2,1,3,0,0,3,0,0,2,0,0,0,0,1,9,10,10,14,78,39,23,0,0,0,0,0,5,0,0,16,9,15,19,2,0,0,296,418,1102,0,2,10,0,0,0,2,1
30/10/2018,0,0,0,0,0,1,0,0,0,19,188,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,66,68,0,1,0,0,0,0,4,2,0,6,1,117,3,3,9,0,22,0,18,2,33,0,2,10,4,0,2,29,601,0,0,1,0,0,1,0,0,3,0,6,0,88,9,0,1,1,18,17,0,0,1,1,148,10,29,6,55,0,2,2,127,3,0,0,18,2,0,0,0,1,0,0,3,3,1,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,13,42,1,0,1,0,6,0,0,156,34,57,1,0,0,0,0,0,3,1,9,26,44,17,0,1,6,3,1,3,0,0,3,0,0,2,0,0,0,0,1,8,10,10,13,79,37,22,0,0,0,0,0,5,0,0,15,10,16,19,2,0,0,300,422,1094,0,2,8,0,0,0,2,1
31/10/2018,0,0,0,0,0,1,0,0,0,19,193,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,68,67,0,1,0,0,0,0,4,2,0,6,1,114,3,2,10,0,23,0,18,2,34,0,2,10,4,0,2,30,600,0,0,1,0,0,1,0,0,3,0,5,0,83,11,0,1,1,17,17,0,0,1,0,151,10,29,6,56,0,3,2,124,2,0,0,20,3,0,0,0,1,0,0,3,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,13,45,1,0,1,0,5,0,0,151,34,55,1,0,0,0,0,0,3,1,9,25,41,19,0,2,7,2,1,4,0,0,2,0,0,2,0,0,0,0,1,6,8,10,14,78,40,21,0,0,0,0,0,6,0,0,14,9,17,17,2,0,0,304,426,1101,0,2,9,0,0,0,2,1
01/11/2018,0,0,0,0,0,1,0,0,0,20,198,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,67,71,0,1,0,0,0,0,4,2,0,3,1,113,3,2,9,0,20,0,18,2,33,0,1,10,5,0,2,30,601,0,0,0,0,0,0,0,0,2,0,5,0,82,11,0,1,2,17,16,0,0,1,0,149,10,30,7,55,0,2,2,127,2,0,0,20,2,0,0,0,1,0,0,3,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,13,47,1,0,1,0,5,0,0,152,34,53,1,0,0,0,0,0,3,1,9,26,38,19,0,1,7,2,1,4,0,0,3,0,0,1,0,0,0,0,1,8,9,10,14,84,40,21,0,0,0,0,0,6,0,0,14,8,17,17,2,0,0,309,425,1092,0,2,8,0,0,0,2,1
02/11/2018,0,0,0,0,0,1,0,0,0,18,203,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,64,77,1,1,0,0,0,0,4,2,0,3,1,109,2,0,9,0,20,0,17,2,33,0,1,10,5,0,2,29,577,0,0,0,0,0,0,0,0,2,0,5,0,81,13,0,1,1,18,16,0,0,1,0,150,8,30,8,53,0,2,2,128,2,0,0,20,2,0,0,0,1,0,0,3,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,13,51,2,0,1,0,6,0,1,155,35,55,1,0,0,0,0,0,3,1,9,26,40,19,0,0,8,2,2,4,0,0,4,0,0,1,0,0,0,0,1,9,9,10,15,82,40,20,0,0,0,0,0,5,0,0,15,9,17,14,2,0,0,301,425,1087,0,2,8,0,0,0,2,1
03/11/2018,0,0,0,0,0,1,0,0,0,18,197,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,68,76,1,1,0,0,0,0,5,2,0,3,1,109,2,0,8,0,20,0,17,2,32,0,1,9,5,0,2,30,579,0,0,0,0,0,0,0,0,3,0,5,0,82,10,0,1,1,18,16,0,0,1,0,149,10,30,9,51,0,2,2,129,2,0,0,19,3,0,0,0,1,0,0,3,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,49,2,0,1,0,6,0,1,160,36,55,1,0,0,0,0,0,3,1,9,25,42,20,0,0,7,2,2,4,0,0,4,0,0,1,0,0,0,0,1,9,9,11,16,82,41,20,0,0,0,0,0,6,0,0,14,9,17,15,2,0,0,302,429,1100,0,2,8,0,0,0,2,1
04/11/2018,0,0,0,0,0,1,0,1,0,18,194,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,62,67,0,1,0,0,0,0,5,2,0,3,1,110,2,0,8,0,19,0,18,2,32,0,1,10,4,0,2,27,584,0,0,0,0,0,0,0,0,2,0,5,0,83,9,0,1,1,17,18,0,0,1,0,142,9,30,9,56,0,2,2,128,3,0,0,17,2,0,0,0,1,0,0,5,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,12,47,1,0,1,0,6,0,0,160,36,56,1,0,0,0,0,0,3,1,9,24,44,22,0,0,8,2,2,4,0,0,3,0,0,1,0,0,0,0,1,8,9,11,15,79,41,18,0,0,0,0,0,6,0,0,14,9,19,18,2,0,0,305,431,1092,0,2,8,0,0,0,2,1
05/11/2018,0,0,0,0,0,1,0,1,0,21,195,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,63,67,0,1,0,0,0,0,6,3,0,4,1,115,2,1,8,0,20,0,17,2,33,0,1,9,5,0,4,32,597,0,0,0,0,0,0,0,0,3,0,5,0,85,10,0,1,2,16,18,0,0,1,0,140,9,31,8,59,0,2,2,126,2,0,0,16,2,0,0,0,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,10,47,1,0,1,0,5,0,0,160,36,60,1,0,0,0,0,0,3,1,8,23,43,23,0,0,8,2,2,4,0,0,3,0,0,1,0,0,0,0,1,7,8,10,15,78,40,17,0,0,0,0,0,6,0,0,14,9,18,18,2,0,0,307,434,1090,0,2,8,0,0,0,2,1
06/11/2018,0,0,0,0,0,1,0,1,0,23,194,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,64,70,0,1,0,0,0,0,5,3,0,2,1,119,2,1,9,0,21,0,16,2,33,0,1,9,5,0,3,34,605,0,0,0,0,1,1,0,0,3,0,6,0,87,10,0,1,2,15,18,0,0,1,0,135,9,31,8,59,0,2,2,130,2,0,0,18,2,0,0,0,1,0,0,5,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,9,49,1,0,1,0,4,0,0,156,36,59,1,0,0,0,0,0,3,0,8,23,44,22,0,0,8,2,2,4,0,0,3,0,0,0,0,0,0,0,1,7,10,11,14,74,43,19,0,0,0,0,0,6,0,0,15,9,17,19,2,0,0,303,426,1090,0,2,8,0,0,0,1,0
07/11/2018,0,0,0,0,0,1,0,0,0,22,197,11,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,61,71,1,1,0,0,0,0,5,2,0,3,1,117,2,1,9,0,21,0,16,2,36,0,1,9,5,0,4,35,592,0,0,0,0,1,0,0,0,4,0,6,0,87,10,0,1,2,19,18,0,0,2,0,134,10,31,8,56,0,2,2,125,2,0,0,16,2,0,0,0,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,8,50,0,0,1,0,4,0,1,157,36,61,1,0,0,0,0,0,3,1,8,24,46,23,0,0,8,2,3,4,0,0,3,0,0,0,0,0,0,0,1,7,11,10,14,84,43,20,0,0,0,0,0,7,0,0,12,10,17,18,2,0,0,295,421,1086,0,2,8,0,0,0,1,0
08/11/2018,0,0,0,0,0,1,0,0,0,22,189,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,63,70,1,1,0,0,0,0,5,2,0,3,1,113,2,1,9,0,21,0,15,2,36,0,1,9,6,0,2,35,601,0,0,0,0,1,1,0,0,4,0,6,0,86,10,0,1,2,15,18,0,0,2,0,136,7,30,8,59,0,1,1,126,2,0,0,16,2,0,0,0,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,9,51,0,0,2,0,4,0,1,159,36,57,1,0,0,0,0,0,3,1,9,23,44,21,0,1,8,2,3,4,0,0,4,0,0,2,0,0,0,0,0,8,10,10,15,84,45,21,0,0,0,0,0,6,0,0,13,9,18,21,1,0,1,297,412,1071,0,2,9,0,0,0,1,1
09/11/2018,0,0,0,0,0,1,0,0,0,23,182,11,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,62,72,2,1,0,0,0,0,5,2,0,3,1,109,2,0,9,0,20,0,15,2,33,0,1,9,6,0,1,34,606,0,0,0,0,1,1,0,0,4,0,7,0,86,11,0,1,1,16,18,0,0,2,0,134,7,27,9,55,0,3,1,124,3,0,0,15,2,0,0,0,1,0,0,6,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,12,48,1,0,1,0,5,0,1,155,37,58,1,0,0,0,0,0,3,1,7,22,48,21,0,1,8,2,2,4,0,0,4,0,0,2,0,0,0,0,0,7,10,10,14,86,41,22,0,0,0,0,0,7,0,0,13,9,19,21,1,0,1,287,395,1078,0,2,8,0,0,0,1,1
10/11/2018,0,0,0,0,0,1,0,1,0,23,184,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,61,71,2,1,0,0,0,0,5,2,0,3,1,109,2,0,8,0,22,0,16,1,33,0,2,9,6,0,1,33,602,0,0,0,0,0,1,0,0,4,0,7,0,87,10,0,1,2,16,18,0,0,2,0,137,7,27,8,56,0,3,1,124,5,0,0,17,2,0,0,0,1,0,0,6,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,11,52,1,0,1,0,4,0,1,155,35,58,1,0,0,0,0,0,3,1,8,23,45,23,0,1,8,2,2,3,1,0,4,0,0,2,0,0,0,0,0,8,9,9,15,98,43,23,0,0,0,0,0,7,0,0,13,9,19,17,1,0,1,289,391,1074,0,2,8,0,0,0,1,1
11/11/2018,0,0,0,0,0,1,0,0,0,23,190,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,62,68,0,1,0,0,0,0,5,2,0,3,1,110,2,1,7,0,20,0,16,1,33,0,2,8,6,0,3,34,604,0,0,0,0,0,1,0,0,3,0,6,0,90,10,0,2,1,18,18,0,0,2,0,136,6,29,7,53,0,3,2,124,3,0,0,17,2,0,0,0,1,0,0,5,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,11,51,1,0,1,0,4,0,1,159,34,58,1,0,0,0,1,0,3,1,7,23,45,23,0,1,8,2,2,4,1,0,4,0,0,2,0,0,0,0,0,7,10,12,15,95,45,23,0,0,0,0,0,7,0,0,13,9,19,16,2,0,1,302,399,1076,0,2,8,0,0,0,1,1
